205,38,38,93.6666666667,0.5943060498,167,0,1.5707963268,87.933,Dark,warm,Red,Fire Brick,CD2626,firebrick3,
159,121,238,172.6666666667,0.2992277992,-20.5,-101.3249722428,-2.9419679714,145.7,Medium,cold,Magenta,Ash violet,9F79EE,MediumPurple2,
137,104,205,148.6666666667,0.3004484305,-17.5,-87.4685657822,-2.9441279837,125.381,Medium,cold,Magenta,Ash violet,8968CD,MediumPurple3,
165,42,42,83,0.4939759036,123,0,1.5707963268,78.777,Dark,warm,Red,Fire Brick,A52A2A,brown,
166,42,42,83.3333333333,0.496,124,0,1.5707963268,79.076,Dark,warm,Red,Fire Brick,A62A2A,brown,
123,104,238,155,0.3290322581,-48,-116.0474041071,-2.749396837,124.957,Medium,cold,Magenta,Ash violet,7B68EE,MediumSlateBlue,
205,102,0,102.3333333333,1,154,88.334591186,1.0500138865,121.169,Medium,warm,Orange,Bronz,CD6600,DarkOrange3,
89,89,171,116.3333333333,0.2349570201,-41,-71.0140831103,-2.617993878,98.348,Medium,cold,Magenta,Bluash Fucsia,5959AB,Rich Blue,
106,90,205,133.6666666667,0.3266832918,-41.5,-99.5929214352,-2.7467763004,107.894,Medium,cold,Magenta,Bluash Fucsia,6A5ACD,SlateBlue,
178,34,34,82,0.5853658537,144,0,1.5707963268,77.056,Dark,warm,Red,Fire Brick,B22222,firebrick,
131,111,255,165.6666666667,0.3299798793,-52,-124.707658145,-2.7465386751,133.396,Medium,cold,Magenta,Bluash Fucsia,836FFF,SlateBlue1,
205,102,29,112,0.7410714286,139.5,63.2198544763,1.1452936584,124.475,Medium,warm,Orange,Bronz,CD661D,chocolate3,
122,103,238,154.3333333333,0.3326133909,-48.5,-116.9134295109,-2.7483616713,124.071,Medium,cold,Magenta,Bluash Fucsia,7A67EE,SlateBlue2,
105,89,205,133,0.3308270677,-42,-100.458946839,-2.7455968316,107.008,Medium,cold,Magenta,Bluash Fucsia,6959CD,SlateBlue3,
71,60,139,90,0.3333333333,-28.5,-68.416006899,-2.746884601,72.295,Dark,cold,Magenta,Bluash Fucsia,473C8B,SlateBlue4,
255,36,0,97,1,237,31.1769145362,1.4399991917,97.377,Medium,warm,Red,OrangeRed,FF2400,Orange Red,
240,230,140,203.3333333333,0.3114754098,55,77.9422863406,0.6145080738,222.73,Light,warm,Yellow,Ash goldenrod,F0E68C,khaki,
72,61,139,90.6666666667,0.3272058824,-28,-67.5499814952,-2.7486423775,73.181,Dark,cold,Magenta,Bluash Fucsia,483D8B,DarkSlateBlue,
210,105,30,115,0.7391304348,142.5,64.9519052838,1.1431272443,127.845,Medium,warm,Orange,Bronz,D2691E,chocolate,
255,69,0,108,1,220.5,59.7557528611,1.3061516055,116.748,Medium,warm,Red,OrangeRed,FF4500,OrangeRed,
132,112,255,166.3333333333,0.3266533066,-51.5,-123.8416327412,-2.7474944473,134.282,Medium,cold,Magenta,Bluash Fucsia,8470FF,LightSlateBlue,
255,62,150,155.6666666667,0.6017130621,149,-76.210235533,2.0435841877,129.739,Medium,warm,Magenta,Bright Fucsia,FF3E96,VioletRed1,
238,58,140,145.3333333333,0.6009174312,139,-71.0140831103,2.043120062,121.168,Medium,warm,Magenta,Bright Fucsia,EE3A8C,VioletRed2,
205,50,120,125,0.6,120,-60.6217782649,2.0385805271,104.325,Medium,warm,Magenta,Bright Fucsia,CD3278,VioletRed3,
205,16,118,113,0.8584070796,138,-88.334591186,2.1401845237,84.139,Dark,warm,Magenta,Bright Fucsia,CD1076,DeepPink3,
227,91,216,178,0.4887640449,73.5,-108.2531754731,2.5451248184,145.914,Medium,warm,Magenta,Bright Fucsia,E35BD8,Free Speech Magenta,
255,0,255,170,1,127.5,-220.836477965,2.617993878,105.315,Medium,neutral,Magenta,Bright Fucsia,FF00FF,magenta,
238,0,238,158.6666666667,1,119,-206.1140461007,2.617993878,98.294,Medium,neutral,Magenta,Bright Fucsia,EE00EE,magenta2,
238,232,170,213.3333333333,0.203125,37,53.6935750346,0.603369944,226.726,Light,warm,Yellow,Ash goldenrod,EEE8AA,PaleGoldenrod,
255,236,139,210,0.3380952381,67.5,84.0044641671,0.6768889032,230.623,Light,warm,Yellow,Ash goldenrod,FFEC8B,LightGoldenrod1,
205,200,177,194,0.087628866,16.5,19.918584287,0.6918031972,198.873,Light,warm,White,Ash Lavender,CDC8B1,cornsilk3,
205,205,193,201,0.039800995,6,10.3923048454,0.5235987756,203.632,Light,warm,White,Ash Lavender,CDCDC1,ivory3,
205,0,205,136.6666666667,1,102.5,-177.5352077758,2.617993878,84.665,Dark,neutral,Magenta,Bright Fucsia,CD00CD,magenta3,
205,201,201,202.3333333333,0.0065897858,4,0,1.5707963268,202.196,Light,warm,White,Ash Lavender,CDC9C9,snow3,
205,133,0,112.6666666667,1,138.5,115.1813787033,0.8770614768,139.366,Medium,warm,Orange,Bronz,CD8500,orange3,
238,118,0,118.6666666667,1,179,102.1909976466,1.0520491961,140.428,Medium,warm,Orange,Orange,EE7600,DarkOrange2,
238,64,0,100.6666666667,1,206,55.4256258422,1.3079641528,108.73,Medium,warm,Red,OrangeRed,EE4000,OrangeRed2,
205,55,0,86.6666666667,1,177.5,47.6313972081,1.3086268427,93.58,Dark,warm,Red,OrangeRed,CD3700,OrangeRed3,
238,118,33,129.6666666667,0.7455012853,162.5,73.6121593217,1.1454521405,144.19,Medium,warm,Orange,Orange,EE7621,chocolate2,
255,52,179,162,0.6790123457,139.5,-109.9852262806,2.238439113,127.175,Medium,warm,Magenta,Bright Fucsia,FF34B3,maroon1,
238,48,167,151,0.6821192053,130.5,-103.0570230503,2.2392306864,118.376,Medium,warm,Magenta,Bright Fucsia,EE30A7,maroon2,
205,41,144,130,0.6846153846,112.5,-89.2006165898,2.2411895249,101.778,Medium,warm,Magenta,Bright Fucsia,CD2990,maroon3,
199,21,133,117.6666666667,0.821529745,122,-96.9948452239,2.2425053781,86.99,Dark,warm,Magenta,Bright Fucsia,C71585,MediumVioletRed,
128,0,128,85.3333333333,1,64,-110.8512516844,2.617993878,52.864,Dark,neutral,Magenta,Bright Fucsia,800080,purple,
255,246,143,214.6666666667,0.3338509317,60.5,89.2006165898,0.5959765778,236.949,Light,warm,Yellow,Ash goldenrod,FFF68F,khaki1,
255,0,0,85,1,255,0,1.5707963268,76.245,Dark,warm,Red,Poppy,FF0000,red,
255,127,0,127.3333333333,1,191.5,109.9852262806,1.049461666,150.794,Medium,warm,Orange,Orange,FF7F00,DarkOrange1,
204,50,153,135.6666666667,0.6314496314,102.5,-89.2006165898,2.286929673,107.788,Medium,warm,Magenta,Bright Fucsia,CC3299,Violet Red,
238,0,0,79.3333333333,1,238,0,1.5707963268,71.162,Dark,warm,Red,Poppy,EE0000,red2,
255,127,36,139.3333333333,0.7416267943,173.5,78.8083117444,1.1444331376,154.898,Light,warm,Orange,Orange,FF7F24,chocolate1,
208,32,144,128,0.75,120,-96.9948452239,2.2505719734,97.392,Medium,warm,Magenta,Bright Fucsia,D02090,VioletRed,
238,201,0,146.3333333333,1,137.5,174.0711061607,0.668556355,189.149,Light,warm,Yellow,gold,EEC900,gold2,
142,35,35,70.6666666667,0.5047169811,107,0,1.5707963268,66.993,Dark,warm,Magenta,Browny,8E2323,Mandarian Orange,
128,0,0,42.6666666667,1,128,0,1.5707963268,38.272,Dark,warm,Magenta,Browny,800000,Maroon,
255,182,193,210,0.1333333333,67.5,-9.5262794416,1.7110004382,205.081,Light,warm,Magenta,Coral,FFB6C1,LightPink,
255,174,185,204.6666666667,0.1498371336,75.5,-9.5262794416,1.6963089494,199.473,Light,warm,Magenta,Coral,FFAEB9,LightPink1,
238,162,173,191,0.1518324607,70.5,-9.5262794416,1.7051073549,185.978,Light,warm,Magenta,Coral,EEA2AD,LightPink2,
255,140,0,131.6666666667,1,185,121.2435565298,0.9906549177,158.425,Light,warm,Orange,Orange,FF8C00,DarkOrange,
205,92,92,129.6666666667,0.2904884319,113,0,1.5707963268,125.787,Medium,warm,Red,Rose,CD5C5C,IndianRed,
205,140,149,164.6666666667,0.1497975709,60.5,-7.7942286341,1.6989208253,160.461,Light,warm,Magenta,Coral,CD8C95,LightPink3,
255,130,171,185.3333333333,0.2985611511,104.5,-35.5070415552,1.8983378878,172.049,Light,warm,Magenta,Coral,FF82AB,PaleVioletRed1,
238,121,159,172.6666666667,0.2992277992,98,-32.9089653438,1.8947704202,160.315,Light,warm,Magenta,Coral,EE799F,PaleVioletRed2,
255,106,106,155.6666666667,0.3190578158,149,0,1.5707963268,150.551,Medium,warm,Red,Rose,FF6A6A,IndianRed1,
238,99,99,145.3333333333,0.3188073394,139,0,1.5707963268,140.561,Medium,warm,Red,Rose,EE6363,IndianRed2,
238,154,0,130.6666666667,1,161,133.3679121828,0.8789931296,161.56,Light,warm,Orange,Sunny,EE9A00,orange2,
255,215,0,156.6666666667,1,147.5,186.1954618137,0.6699533681,202.45,Light,warm,Yellow,gold,FFD700,gold,
205,104,137,148.6666666667,0.3004484305,84.5,-28.5788383249,1.8969304325,137.961,Medium,warm,Magenta,Coral,CD6889,PaleVioletRed3,
219,112,147,159.3333333333,0.2970711297,89.5,-30.3108891325,1.8973414067,147.983,Medium,warm,Magenta,Coral,DB7093,Medium Violet Red,
184,134,11,109.6666666667,0.8996960486,111.5,106.5211246655,0.8082308595,134.928,Medium,warm,Yellow,Goldenrod,B8860B,DarkGoldenrod,
138,43,226,135.6666666667,0.683046683,3.5,-158.4826488926,3.1195118064,92.267,Dark,cold,Magenta,Fucsia,8A2BE2,BlueViolet,
205,85,85,125,0.32,120,0,1.5707963268,120.88,Medium,warm,Red,Rose,CD5555,IndianRed3,
240,128,128,165.3333333333,0.2258064516,112,0,1.5707963268,161.488,Light,warm,Red,Rose,F08080,LightCoral,
153,50,205,136,0.6323529412,25.5,-134.2339375866,2.9538626899,98.467,Medium,cold,Magenta,Fucsia,9932CD,Dark Orchid,
153,50,204,135.6666666667,0.6314496314,26,-133.3679121828,2.949058083,98.353,Medium,cold,Magenta,Fucsia,9932CC,DarkOrchid,
255,165,0,140,1,172.5,142.8941916244,0.8789931296,173.1,Light,warm,Orange,Sunny,FFA500,orange,
205,149,12,122,0.9016393443,124.5,118.6454803185,0.8094717701,150.126,Medium,warm,Yellow,Goldenrod,CD950C,DarkGoldenrod3,
191,62,255,169.3333333333,0.6338582677,32.5,-167.1429029304,2.9495446877,122.573,Medium,cold,Magenta,Fucsia,BF3EFF,DarkOrchid1,
205,155,29,129.6666666667,0.7763496144,113,109.1192008768,0.8028680818,155.586,Light,warm,Yellow,Goldenrod,CD9B1D,goldenrod3,
218,165,32,138.3333333333,0.7686746988,119.5,115.1813787033,0.8037981487,165.685,Light,warm,Yellow,Goldenrod,DAA520,goldenrod,
178,58,238,158,0.6329113924,30,-155.8845726812,2.9514670502,114.4,Medium,cold,Magenta,Fucsia,B23AEE,DarkOrchid2,
154,50,205,136.3333333333,0.6332518337,26.5,-134.2339375866,2.946682416,98.766,Medium,cold,Magenta,Fucsia,9A32CD,DarkOrchid3,
238,173,14,141.6666666667,0.9011764706,144.5,137.6980392017,0.8094969984,174.309,Light,warm,Yellow,Goldenrod,EEAD0E,DarkGoldenrod2,
104,34,139,92.3333333333,0.6317689531,17.5,-90.9326673974,2.9514670502,66.9,Dark,cold,Magenta,Fucsia,68228B,DarkOrchid4,
238,180,34,150.6666666667,0.7743362832,131,126.4397089525,0.8031103266,180.698,Light,warm,Yellow,Goldenrod,EEB422,goldenrod2,
255,185,15,151.6666666667,0.9010989011,155,147.2243186434,0.8111206678,186.55,Light,warm,Yellow,Goldenrod,FFB90F,DarkGoldenrod1,
139,35,35,69.6666666667,0.4976076555,104,0,1.5707963268,66.096,Dark,warm,Red,Velvet,8B2323,brown4,
148,0,211,119.6666666667,1,42.5,-182.7313601985,2.9130735091,68.306,Dark,cold,Magenta,Fucsia,9400D3,DarkViolet,
122,55,139,105.3333333333,0.4778481013,25,-72.7461339179,2.8105762861,84.609,Dark,cold,Magenta,Fucsia,7A378B,MediumOrchid4,
255,193,37,161.6666666667,0.7711340206,140,135.0999629904,0.8032081218,193.754,Light,warm,Yellow,Goldenrod,FFC125,goldenrod1,
160,32,240,144,0.7777777778,24,-180.1332839872,3.0091380551,93.984,Dark,cold,Magenta,Fucsia,A020F0,purple,
139,26,26,63.6666666667,0.5916230366,113,0,1.5707963268,59.787,Dark,warm,Red,Velvet,8B1A1A,firebrick4,
205,173,0,126,1,118.5,149.8223948547,0.6691899299,162.846,Light,warm,Yellow,Goldenrod,CDAD00,gold3,
155,48,255,152.6666666667,0.6855895197,3.5,-179.2672585834,3.1220712116,103.591,Medium,cold,Magenta,Fucsia,9B30FF,purple1,
139,131,120,130,0.0769230769,13.5,9.5262794416,0.956288253,132.138,Medium,warm,White,Bisque,8B8378,AntiqueWhite4,
145,44,238,142.3333333333,0.6908665105,4,-168.0089283342,3.117788892,96.315,Dark,cold,Magenta,Fucsia,912CEE,purple2,
125,38,205,122.6666666667,0.6902173913,3.5,-144.626242432,3.1173970656,83.051,Dark,cold,Magenta,Fucsia,7D26CD,purple3,
85,26,139,83.3333333333,0.688,2.5,-97.8608706276,3.1160517367,56.523,Dark,cold,Magenta,Fucsia,551A8B,purple4,
139,125,107,123.6666666667,0.1347708895,23,15.5884572681,0.9751536705,127.134,Medium,warm,White,Bisque,8B7D6B,bisque4,
238,238,0,158.6666666667,1,119,206.1140461007,0.5235987756,210.868,Light,warm,Yellow,Lemon,EEEE00,yellow2,
255,250,240,248.3333333333,0.033557047,10,8.6602540378,0.8570719479,250.355,Light,warm,White,ivory,FFFAF0,FloralWhite,
127,0,255,127.3333333333,1,-0.5,-220.836477965,-3.1393285388,67.043,Dark,cold,Magenta,Fucsia,7F00FF,Medium Slate Blue,
255,20,147,140.6666666667,0.8578199052,171.5,-109.9852262806,2.1410406259,104.743,Medium,warm,Magenta,Pink,FF1493,DeepPink,
255,255,0,170,1,127.5,220.836477965,0.5235987756,225.93,Light,warm,Yellow,Lemon,FFFF00,yellow,
192,0,0,64,1,192,0,1.5707963268,57.408,Dark,warm,Red,Velvet,C00000,Free Speech Red,
238,18,137,131,0.8625954198,160.5,-103.0570230503,2.1415977631,97.346,Medium,warm,Magenta,Pink,EE1289,DeepPink2,
205,0,0,68.3333333333,1,205,0,1.5707963268,61.295,Dark,warm,Red,Velvet,CD0000,red3,
255,110,199,188,0.414893617,100.5,-77.0762609368,2.2250436019,163.501,Light,warm,Magenta,Pink,FF6EC7,Neon Pink,
238,233,191,220.6666666667,0.1344410876,26,36.3730669589,0.6205996191,229.707,Light,warm,Yellow,LemonChiffon,EEE9BF,LemonChiffon2,
139,137,112,129.3333333333,0.1340206186,14.5,21.6506350946,0.5901178296,134.748,Medium,warm,Yellow,LemonChiffon,8B8970,LemonChiffon4,
139,0,0,46.3333333333,1,139,0,1.5707963268,41.561,Dark,warm,Red,Velvet,8B0000,red4,
205,201,165,190.3333333333,0.1330998249,22,31.1769145362,0.6145080738,198.092,Light,warm,Yellow,LemonChiffon,CDC9A5,LemonChiffon3,
255,28,174,152.3333333333,0.8161925602,154,-126.4397089525,2.2582337708,112.517,Medium,warm,Magenta,Pink,FF1CAE,Spicy Pink,
250,250,210,236.6666666667,0.1126760563,20,34.6410161514,0.5235987756,245.44,Light,warm,Yellow,Pale goldenrod,FAFAD2,LightGoldenrodYellow,
255,250,205,236.6666666667,0.1338028169,27.5,38.9711431703,0.6145080738,246.365,Light,warm,Yellow,Pale goldenrod,FFFACD,LemonChiffon,
205,205,0,136.6666666667,1,102.5,177.5352077758,0.5235987756,181.63,Light,warm,Yellow,Tabaco,CDCD00,yellow3,
139,34,82,85,0.6,81,-41.5692193817,2.0449482749,70.867,Dark,warm,Magenta,Purple,8B2252,VioletRed4,
205,190,112,169,0.3372781065,54,67.5499814952,0.674379902,185.593,Light,warm,Yellow,Tabaco,CDBE70,LightGoldenrod3,
139,101,8,82.6666666667,0.9032258065,84.5,80.540362552,0.8093854954,101.76,Medium,warm,Yellow,Tabaco,8B6508,DarkGoldenrod4,
248,248,255,250.3333333333,0.0093209055,-3.5,-6.0621778265,-2.617993878,248.798,Light,cold,White,ivory,F8F8FF,GhostWhite,
139,0,139,92.6666666667,1,69.5,-120.377531126,2.617993878,57.407,Dark,neutral,Magenta,Purple,8B008B,magenta4,
255,255,240,250,0.04,7.5,12.9903810568,0.5235987756,253.29,Light,warm,White,ivory,FFFFF0,ivory,
140,23,23,62,0.6290322581,117,0,1.5707963268,57.983,Dark,warm,Red,Velvet,8C1717,Scarlet,
238,238,224,233.3333333333,0.04,7,12.124355653,0.5235987756,236.404,Light,warm,White,ivory,EEEEE0,ivory2,
139,105,20,88,0.7727272727,76.5,73.6121593217,0.8046336771,105.476,Medium,warm,Yellow,Tabaco,8B6914,goldenrod4,
135,31,120,95.3333333333,0.6748251748,59.5,-77.0762609368,2.4841829367,72.242,Dark,warm,Magenta,Purple,871F78,Dark Purple,
245,255,250,250,0.02,-7.5,4.3301270189,-1.0471975512,251.44,Light,cold,White,ivory,F5FFFA,MintCream,
255,250,250,251.6666666667,0.0066225166,5,0,1.5707963268,251.495,Light,warm,White,ivory,FFFAFA,snow,
139,136,120,131.6666666667,0.0886075949,11,13.8564064606,0.670983737,135.073,Medium,warm,White,Lavender,8B8878,cornsilk4,
139,10,80,76.3333333333,0.8689956332,94,-60.6217782649,2.1435868038,56.551,Dark,warm,Magenta,Purple,8B0A50,DeepPink4,
139,117,0,85.3333333333,1,80.5,101.3249722428,0.6713619966,110.24,Medium,warm,Yellow,Tabaco,8B7500,gold4,
139,129,76,114.6666666667,0.3372093023,36.5,45.8993464006,0.6718184601,125.948,Medium,warm,Yellow,Tabaco,8B814C,LightGoldenrod4,
139,139,131,136.3333333333,0.0391198044,4,6.9282032303,0.5235987756,138.088,Medium,warm,White,Lavender,8B8B83,ivory4,
139,137,137,137.6666666667,0.004842615,2,0,1.5707963268,137.598,Medium,warm,White,Lavender,8B8989,snow4,
255,248,220,241,0.0871369295,21,24.248711306,0.7137243789,246.901,Light,warm,White,linen,FFF8DC,cornsilk,
238,233,233,234.6666666667,0.0071022727,5,0,1.5707963268,234.495,Light,warm,White,linen,EEE9E9,snow2,
245,245,220,236.6666666667,0.0704225352,12.5,21.6506350946,0.5235987756,242.15,Light,warm,White,linen,F5F5DC,beige,
250,240,230,240,0.0416666667,15,8.6602540378,1.0471975512,241.85,Light,warm,White,linen,FAF0E6,linen,
